,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
185,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,186,Man On The Moon: The End Of Day (Deluxe),2S8AWAM0nxyFy66YnUfIs3,2009-01-01,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"[['hip hop', 'ohio hip hop', 'pop rap', 'rap']]",[86],[5458632],Day 'N' Nite (nightmare),5wfllwdjglyQislkskYLBv,71,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"[['hip hop', 'ohio hip hop', 'pop rap', 'rap']]",[86],False,[5458632],0.881,0.441,11,0.0646,-6.278,0,0.48,9.08e-06,0.119,0.804,138.014,221240,4
186,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,187,The Christmas Song (Expanded Edition),6vBGI5522jvPi0ZZuGQNp4,1962,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],[['adult standards']],[80],[1750177],The Christmas Song (Merry Christmas To You),4PS1e8f2LvuTFgUs1Cn3ON,84,['Nat King Cole'],['7v4imS0moSyGdXyLgVTIV7'],[['adult standards']],[80],False,[1750177],0.319,0.21,1,0.0341,-15.231,1,0.92,8.06e-05,0.138,0.209,78.696,192160,4
187,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,188,CALM,46K4raQPIGem3N031upNj9,2020-03-27,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],"[['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']]",[82],[8197447],Teeth,3NxWJWftvkstyxvb1pZlFo,65,['5 Seconds of Summer'],['5Rl15oVamLq7FbSb0NNBNy'],"[['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']]",[82],False,[8197447],0.745,0.454,3,0.0392,-2.986,0,0.0437,3.47e-06,0.0741,0.43,139.007,205503,4
188,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,189,THE ALBUM,71O60S5gIJSIAhdnrDIh3N,2020-10-02,['BLACKPINK'],['41MozSoPIsD1dJM0CLPjZF'],"[['k-pop', 'k-pop girl group']]",[84],[27659380],How You Like That,4SFknyjLcyTLJFPKD2m96o,80,['BLACKPINK'],['41MozSoPIsD1dJM0CLPjZF'],"[['k-pop', 'k-pop girl group']]",[84],False,[27659380],0.812,0.761,11,0.0812,-5.222,1,0.0465,0.000135,0.0601,0.344,130.032,182956,4
189,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,190,F*CK LOVE,6RuwGwQcAureaOraKJNFQG,2020-07-24,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],[['australian hip hop']],[90],[3216556],GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,78,"['The Kid LAROI', 'Juice WRLD']",['2tIP7SsRs7vjIcLrU85W8J'],[['australian hip hop']],[90],True,[3216556],0.487,0.74,6,0.0944,-4.973,1,0.157,0.0,0.612,0.522,73.779,181688,4
190,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,191,Golden Hour,7f6xPqyaolTiziKf5R5Z0c,2018-03-30,['Kacey Musgraves'],['70kkdajctXSbqSMJbQO424'],"[['contemporary country', 'country dawn', 'pop', 'texas country']]",[76],[1078582],Rainbow,79qxwHypONUt3AFq0WPpT9,74,['Kacey Musgraves'],['70kkdajctXSbqSMJbQO424'],"[['contemporary country', 'country dawn', 'pop', 'texas country']]",[76],False,[1078582],0.581,0.197,3,0.0329,-7.697,1,0.88,0.0,0.107,0.349,130.367,214293,4
191,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,192,T R A P S O U L,6eZdwrhB97A3EYx9QppGfl,2015-10-02,['Bryson Tiller'],['2EMAnMvWE2eb56ToJVfCWs'],"[['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap']]",[82],[5413827],Don't,3pXF1nA74528Edde4of9CC,82,['Bryson Tiller'],['2EMAnMvWE2eb56ToJVfCWs'],"[['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap']]",[82],True,[5413827],0.765,0.356,11,0.195,-5.556,0,0.223,0.0,0.0963,0.189,96.991,198293,4
192,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,193,Ella Mai,67ErXRS9s9pVG8JmFbrdJ0,2018-10-12,['Ella Mai'],['7HkdQ0gt53LP4zmHsL0nap'],"[['dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']]",[73],[4076571],Trip,6CTWathupIiDs7U4InHnDA,76,['Ella Mai'],['7HkdQ0gt53LP4zmHsL0nap'],"[['dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']]",[73],False,[4076571],0.477,0.61,11,0.144,-5.628,0,0.225,0.0,0.107,0.358,79.882,213993,4
193,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,194,In The Lonely Hour,08jWgM4vSkTose4blKBWov,2014-05-26,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],[18568927],Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,83,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[87],False,[18568927],0.418,0.42,0,0.0414,-6.444,1,0.588,6.39e-05,0.11,0.184,84.094,172724,4
194,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,195,Where the Light Is,3mMWlBGocBwsS1Q0o9wvlc,2019-01-06,['Surfaces'],['4ETSs924pXMzjIeD6E9b4u'],"[['bedroom soul', 'pop']]",[76],[790299],Sunday Best,1Cv1YLb4q0RzL6pybtaMLo,80,['Surfaces'],['4ETSs924pXMzjIeD6E9b4u'],"[['bedroom soul', 'pop']]",[76],False,[790299],0.878,0.525,5,0.0578,-6.832,1,0.183,0.0,0.0714,0.694,112.022,158571,4
195,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,196,Wildcard,5Or2XM0Gjy6Y8qlaERqsSn,2019-11-01,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],"[['contemporary country', 'country', 'country dawn', 'country road']]",[74],[3010409],Bluebird,0kPeZAyIhIfeZNrtfjJGDB,72,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],"[['contemporary country', 'country', 'country dawn', 'country road']]",[74],False,[3010409],0.661,0.633,7,0.0348,-5.986,1,0.038,2.75e-06,0.124,0.613,81.984,209760,4
196,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,197,JESUS IS KING,0FgZKfoU2Br5sHOfvZKTI9,2019-10-25,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[94],[16173510],Follow God,2QpGZOhTCHHiKmpSO9FW4h,75,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[94],False,[16173510],0.529,0.9,1,0.418,-3.503,1,0.000248,1.21e-05,0.0426,0.434,180.291,104591,4
197,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,198,A Charlie Brown Christmas,5LCvIRe8gBrfSGoLmgkFnf,1965,['Vince Guaraldi Trio'],['4ytkhMSAnrDP8XzRNlw9FS'],"[['adult standards', 'jazz trio']]",[74],[108724],Christmas Time Is Here,23GDQ3aN1e6SJkbjw13K8P,51,['Vince Guaraldi Trio'],['4ytkhMSAnrDP8XzRNlw9FS'],"[['adult standards', 'jazz trio']]",[74],False,[108724],0.356,0.0955,5,0.0344,-23.171,1,0.985,3.07e-05,0.199,0.104,76.14,163773,3
198,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,199,Ordinary Man,2x2cG56QicVfymWnRF0Nmj,2020-02-21,['Ozzy Osbourne'],['6ZLTlhejhndI4Rh53vYhrY'],"[['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']]",[74],[3989377],Take What You Want (feat. Ozzy Osbourne & Travis Scott),3k4QmEFuzlnhgxT3qstcir,49,"['Post Malone', 'Ozzy Osbourne', 'Travis Scott']",['6ZLTlhejhndI4Rh53vYhrY'],"[['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']]",[74],False,[3989377],0.495,0.809,1,0.0533,-2.653,0,0.101,0.0,0.138,0.227,139.885,229580,4
199,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,200,NCT #127 Neo Zone - The 2nd Album,5YOvg682zFOleCiSndLnZr,2020-03-06,['NCT 127'],['7f4ignuCJhLXfZ9giKT7rH'],"[['k-pop', 'k-pop boy group']]",[76],[4961899],Kick It,1ayaOin9hxCtyhg4UsBTpg,67,['NCT 127'],['7f4ignuCJhLXfZ9giKT7rH'],"[['k-pop', 'k-pop boy group']]",[76],False,[4961899],0.681,0.847,7,0.0869,-2.462,1,0.0306,0.0,0.0808,0.507,167.031,233013,4
