"chart","playlist","album","date","artist","track","duration","explicit","track_pop","artist_pop","artist_follows","danceability","energy","loudness","liveness","acousticness","instrumentalness","key","mode","tempo","valence","time_signature","genre","Rock","Hip-hop","Latin","Christian","Soul","Jazz","Funk","R&B","Show_tunes","Misc","Pop","Edm","Indie","Country","Metal","Folk","Easy_listening","Reggae"
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Down the Road (with Mac McAnally) - Live",3.15488333333333,FALSE,30,75,3714707,0.414,0.584,-9.245,0.617,0.801,6.05e-06,5,1,162.887,0.579,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Guitars and Tiki Bars - Live",4.31933333333333,FALSE,30,75,3714707,0.413,0.98,-6.487,0.965,0.0246,0.00041,4,1,161.984,0.413,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Hemingway's Whiskey - Live",4.08533333333333,FALSE,28,75,3714707,0.46,0.401,-11.035,0.943,0.801,6.48e-05,4,1,146.018,0.198,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Everybody Wants to Go to Heaven (with Zac Brown Band) - Live",2.99666666666667,FALSE,38,75,3714707,0.572,0.935,-5.807,0.915,0.181,0,4,1,142.529,0.532,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","I'm Alive - Live",3.874,FALSE,27,75,3714707,0.477,0.502,-9.377,0.358,0.669,4.41e-06,3,1,77.691,0.295,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Save It for a Rainy Day (with Old Dominion) - Live",4.25755,FALSE,39,75,3714707,0.285,0.955,-6.528,0.363,0.147,0,7,1,157.84,0.417,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Pirate Flag - Live",4.35933333333333,FALSE,30,75,3714707,0.402,0.962,-4.832,0.797,0.162,1.42e-05,2,1,164.036,0.428,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Somewhere with You - Live",4.47645,FALSE,30,75,3714707,0.552,0.95,-5.205,0.833,0.0371,1.17e-05,1,0,112.712,0.443,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","I Go Back - Live",5.93088333333333,FALSE,31,75,3714707,0.246,0.981,-4.689,0.43,0.0281,0.00066,4,1,89.341,0.409,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","One Step Up - Live",6.49088333333333,FALSE,29,75,3714707,0.381,0.327,-12.892,0.761,0.812,0.000207,9,1,143.823,0.241,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","American Kids - Live",5.48533333333333,FALSE,29,75,3714707,0.394,0.983,-7.685,0.944,0.345,2.53e-05,7,1,169.914,0.0977,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","You and Tequila (with Grace Potter) - Live",4.76178333333333,FALSE,39,75,3714707,0.49,0.799,-8.825,0.944,0.379,0.000213,7,1,138.04,0.445,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Young - Live",4.51845,FALSE,27,75,3714707,0.584,0.989,-4.553,0.476,0.0274,0.000524,9,1,125.026,0.223,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","There Goes My Life - Live",4.55178333333333,FALSE,30,75,3714707,0.354,0.342,-10.48,0.734,0.845,0,3,1,132.461,0.218,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Out Last Night - Live",4.146,FALSE,31,75,3714707,0.555,0.92,-5.684,0.971,0.147,0,9,1,141.911,0.318,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Dust on the Bottle (with David Lee Murphy) - Live",3.688,FALSE,41,75,3714707,0.423,0.983,-5.796,0.921,0.00764,3.44e-06,11,1,199.901,0.395,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Coastal - Live",3.19578333333333,FALSE,26,75,3714707,0.599,0.93,-6.254,0.348,0.0834,0,8,1,112.07,0.589,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","The Boys of Fall - Live",6.848,FALSE,28,75,3714707,0.466,0.846,-6.25,0.96,0.0712,9.06e-06,7,1,148.968,0.363,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Noise - Live",3.62266666666667,FALSE,25,75,3714707,0.544,0.946,-5.679,0.808,0.0048,0,0,1,110.041,0.335,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Old Blue Chair - Live",3.59533333333333,FALSE,27,75,3714707,0.527,0.579,-8.625,0.922,0.526,0,7,1,129.976,0.242,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Medley: The Joker / Three Little Birds (with Dave Matthews) - Live",5.23845,FALSE,32,75,3714707,0.259,0.956,-5.267,0.948,0.0312,7.01e-06,7,1,166.842,0.406,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
132,"Billboard 200 Top Albums 2017","Live in No Shoes Nation","2017-10-27","Kenny Chesney","Happy on the Hey Now (A Song for Kristi) - Live",5.868,FALSE,26,75,3714707,0.352,0.597,-9.506,0.898,0.748,2.72e-05,3,1,72.507,0.227,4,"Country",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","MEMORIES",0.469333333333333,TRUE,3,85,4117805,0.624,0.317,-18.846,0.242,0.72,0,8,1,49.381,0.302,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Old Friends x New Foes",3.454,TRUE,44,85,4117805,0.475,0.513,-11.05,0.162,0.369,0,8,0,77.274,0.261,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Shooters",3.46955,TRUE,63,85,4117805,0.639,0.547,-6.237,0.373,0.115,0,7,0,129.939,0.117,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","4 Me",3.80311666666667,TRUE,45,85,4117805,0.369,0.444,-10.074,0.152,0.331,0,10,0,89.572,0.385,5,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Skrt Skrt",2.89888333333333,TRUE,50,85,4117805,0.336,0.614,-8.139,0.135,0.0189,1.08e-06,0,0,190.981,0.253,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Benevolent",3.78266666666667,TRUE,40,85,4117805,0.464,0.643,-7.14,0.74,0.591,0,4,0,89.936,0.601,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Real Thing (feat. Future)",4.05288333333333,TRUE,52,85,4117805,0.668,0.508,-7.502,0.318,0.00499,0,7,0,160.225,0.371,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Hate To Say",4.154,TRUE,47,85,4117805,0.589,0.766,-5.506,0.277,0.642,0,11,0,80.563,0.65,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","B.I.D",2.73555,TRUE,58,85,4117805,0.767,0.689,-5.573,0.0786,0.103,0,10,0,154.957,0.555,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","48 Floors (with Mansa)",3.72645,TRUE,48,85,4117805,0.443,0.47,-8.587,0.101,0.725,1.06e-06,10,1,82.546,0.483,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","B.B.W.W x Fake Show",4.18355,TRUE,41,85,4117805,0.666,0.646,-6.918,0.0919,0.232,0,10,0,75.108,0.26,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Dance For Me (feat. NAV)",5.43088333333333,TRUE,52,85,4117805,0.557,0.526,-9.499,0.128,0.00946,0,8,0,79.954,0.123,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Pieces (feat. 50 Cent)",5.80555,TRUE,46,85,4117805,0.746,0.749,-7.875,0.094,0.273,0,1,1,113.241,0.658,5,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Connection (feat. Fabolous, Davo & Paloma Ford)",3.946,TRUE,43,85,4117805,0.696,0.637,-4.895,0.196,0.054,0,7,1,150.017,0.216,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Hillside (with Mansa, feat. Wiz Khalifa)",3.49,TRUE,43,85,4117805,0.674,0.464,-8.943,0.155,0.328,0,8,0,139.988,0.428,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Hypnotized",3.194,TRUE,47,85,4117805,0.513,0.457,-9.796,0.0623,0.159,1.05e-05,5,0,101.952,0.709,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","Happiness x Tell Me",7.99733333333333,TRUE,38,85,4117805,0.444,0.602,-9.538,0.363,0.115,0,1,0,164.158,0.0668,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,"Billboard 200 Top Albums 2018","MEMORIES DON'T DIE","2018-03-02","Tory Lanez","DON'T DIE",3.56933333333333,TRUE,40,85,4117805,0.498,0.856,-7.057,0.0958,0.242,0,1,0,81.806,0.558,4,"Hip-hop",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","For Whom The Bell Tolls",2.13133333333333,FALSE,25,90,15414928,0.622,0.416,-10.962,0.293,0.531,0,10,0,74.614,0.171,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","Immortal",3.36111666666667,FALSE,33,90,15414928,0.763,0.425,-10.555,0.127,0.437,3.58e-06,3,0,91.87,0.233,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","Deja Vu",4.41245,FALSE,36,90,15414928,0.645,0.4,-11.487,0.169,0.283,0.000233,9,1,174.16,0.172,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","Ville Mentality",3.23911666666667,FALSE,29,90,15414928,0.861,0.346,-7.937,0.141,0.707,0.000388,7,0,120.011,0.632,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","She's Mine Pt. 1",3.48466666666667,FALSE,29,90,15414928,0.363,0.205,-15.16,0.289,0.771,0.107,2,1,73.929,0.0398,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","Change",5.52466666666667,FALSE,33,90,15414928,0.583,0.517,-10.626,0.0966,0.675,0.00284,11,0,106.92,0.23,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","Neighbors",3.60866666666667,FALSE,37,90,15414928,0.898,0.276,-12.378,0.107,0.289,0.000198,11,0,138.973,0.444,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","Foldin Clothes",5.282,FALSE,26,90,15414928,0.695,0.476,-9.89,0.0692,0.214,0.000564,7,0,161.969,0.612,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","She's Mine Pt. 2",4.64866666666667,FALSE,29,90,15414928,0.487,0.19,-15.23,0.101,0.78,0.008,2,1,126.332,0.0461,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Billboard 200 Top Albums 2017","4 Your Eyez Only","2016-12-08","J. Cole","4 Your Eyez Only",8.83755,FALSE,29,90,15414928,0.678,0.472,-10.352,0.0883,0.382,0.000135,11,0,79.316,0.48,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Hardwired",3.18886666666667,TRUE,56,84,19960174,0.13,0.991,-3.126,0.225,1.15e-05,0.00412,11,1,185.364,0.505,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Atlas, Rise!",6.47708333333333,FALSE,51,84,19960174,0.419,0.994,-3.191,0.0784,3.28e-05,0.0192,9,0,95.571,0.41,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Now That We're Dead",6.98458333333333,FALSE,52,84,19960174,0.566,0.951,-3.591,0.266,0.000101,0.103,2,1,128.304,0.345,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Moth Into Flame",5.84406666666667,FALSE,54,84,19960174,0.169,0.978,-3.37,0.0567,3.28e-05,0.00395,4,0,179.035,0.38,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Dream No More",6.4933,FALSE,40,84,19960174,0.505,0.947,-3.476,0.0628,6.31e-05,0.00429,7,1,97.615,0.287,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Halo On Fire",8.25028333333333,FALSE,42,84,19960174,0.328,0.937,-3.261,0.0627,1.31e-05,0.00327,4,0,124.431,0.228,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Confusion",6.6871,FALSE,38,84,19960174,0.45,0.991,-3.532,0.126,3.06e-05,0.0247,4,1,122.285,0.337,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","ManUNkind",6.92665,FALSE,36,84,19960174,0.295,0.941,-4.167,0.098,2.21e-05,0.00535,4,0,136.404,0.354,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Here Comes Revenge",7.29375,FALSE,39,84,19960174,0.494,0.98,-3.823,0.136,6.38e-05,0.0822,6,0,131.148,0.315,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Am I Savage?",6.49438333333333,FALSE,37,84,19960174,0.295,0.944,-3.66,0.0735,2.1e-05,0.000822,0,1,144.03,0.236,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Murder One",5.75461666666667,FALSE,39,84,19960174,0.445,0.953,-3.359,0.108,2.17e-05,0.00251,6,1,107.222,0.351,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,"Billboard 200 Top Albums 2017","Hardwired…To Self-Destruct","2016-11-18","Metallica","Spit Out the Bone",7.15331666666667,FALSE,51,84,19960174,0.157,0.987,-3.739,0.151,9.25e-06,0.0628,9,1,167.949,0.462,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Intro",1.06821666666667,FALSE,7,84,9127104,0.442,0.816,-9.299,0.453,0.88,0.000189,8,1,92.219,0.323,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Light",3.50845,FALSE,15,84,9127104,0.527,0.601,-6.09,0.105,0.841,0,7,0,85.619,0.176,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Bounce Back",3.706,FALSE,44,84,9127104,0.782,0.574,-5.741,0.121,0.0917,0,1,0,81.531,0.263,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","No Favors",5.43066666666667,FALSE,27,84,9127104,0.723,0.773,-5.358,0.415,0.613,8.14e-06,11,1,93.348,0.366,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Jump Out The Window",3.56155,FALSE,29,84,9127104,0.748,0.709,-6.72,0.133,0.13,0,1,1,136.978,0.515,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Moves",2.38178333333333,FALSE,32,84,9127104,0.825,0.525,-5.368,0.134,0.0508,0,10,0,75.498,0.425,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Same Time Pt. 1",1.49778333333333,FALSE,10,84,9127104,0.468,0.492,-6.663,0.276,0.72,0,1,1,84.998,0.709,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Owe Me",4.52821666666667,FALSE,15,84,9127104,0.627,0.621,-8.773,0.113,0.435,0,8,1,142.514,0.388,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Halfway Off The Balcony",3.84933333333333,FALSE,15,84,9127104,0.506,0.823,-6.589,0.21,0.292,0,8,1,124.551,0.156,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Voices In My Head/Stick To The Plan",4.03845,FALSE,17,84,9127104,0.467,0.534,-8.666,0.531,0.171,3.78e-06,1,1,149.672,0.131,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Sunday Morning Jetpack",3.75111666666667,FALSE,12,84,9127104,0.582,0.759,-8.028,0.327,0.715,0,10,0,82.708,0.582,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Inspire Me",3.47178333333333,FALSE,12,84,9127104,0.712,0.659,-7.245,0.226,0.34,0,5,0,136.093,0.401,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Sacrifices",4.78866666666667,FALSE,26,84,9127104,0.771,0.571,-7.531,0.197,0.241,0,10,0,141.963,0.379,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2017","I Decided.","2017-02-02","Big Sean","Bigger Than Me",4.87533333333333,FALSE,20,84,9127104,0.431,0.648,-7.997,0.295,0.269,0,10,0,106.011,0.128,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Start A Party",3.59111666666667,TRUE,42,78,6686366,0.852,0.801,-4.804,0.0925,0.00414,0,5,1,132.07,0.261,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Real Chill",4.46045,TRUE,49,78,6686366,0.842,0.609,-5.867,0.106,0.0443,0,11,1,129.942,0.184,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","By Chance",3.72888333333333,TRUE,52,78,6686366,0.881,0.496,-6.897,0.315,0.0105,0.00168,1,0,130.965,0.216,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Look Alive",3.8,TRUE,62,78,6686366,0.786,0.583,-7.415,0.326,0.0552,1.84e-06,0,1,120.024,0.229,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Black Beatles",4.86488333333333,TRUE,79,78,6686366,0.794,0.632,-6.163,0.128,0.142,0,0,1,145.926,0.355,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Shake It Fast",4.06333333333333,TRUE,44,78,6686366,0.805,0.879,-4.532,0.659,0.00223,0,1,1,171.988,0.747,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Set The Roof",3.42355,TRUE,49,78,6686366,0.885,0.467,-7.42,0.115,0.0512,0,1,1,96.983,0.232,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Came A Long Way",4.00978333333333,TRUE,42,78,6686366,0.835,0.612,-5.465,0.267,0.442,2.06e-06,1,1,104.994,0.248,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Now That I Know",4.07221666666667,TRUE,41,78,6686366,0.8,0.433,-11.118,0.0965,0.0347,0,2,0,111.999,0.357,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Take It Or Leave It",3.52621666666667,TRUE,41,78,6686366,0.775,0.47,-8.204,0.0951,0.0828,0,2,1,118.016,0.224,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Billboard 200 Top Albums 2017","SremmLife 2 (Deluxe)","2016-08-12","Rae Sremmurd","Do Yoga",3.97866666666667,TRUE,44,78,6686366,0.805,0.449,-10.16,0.0878,0.108,2.03e-06,1,1,132.037,0.19,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
