,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Misc,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Easy_listening,R&B,Reggae,Show_tunes
1938,Get Up 10,2SWuoDJEc9V1GFKRuYT192,25,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.789,0.565,1.0,-7.006,1.0,0.102,0.0,0.111,0.365,92.993,231453.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,Drip (feat. Migos),5XOxNIlVAEuDiTcntR7N61,34,"['Cardi B', 'Migos']",['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.969,0.59,11.0,-7.826,1.0,0.0535,0.0,0.0776,0.282,129.997,262308.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,Bickenhead,6Im2JrfIUeLz1NjDPy3UYa,22,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.883,0.818,7.0,-5.447,1.0,0.186,2.85e-06,0.2,0.906,155.923,181624.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1941,Bodak Yellow,4frr19lIKPxLo690m94MAR,44,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.926,0.708,11.0,-6.714,0.0,0.0721,0.0,0.25,0.53,125.057,223713.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,Be Careful,2wmvBJaQzO9oFsVlk8LxTF,38,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.835,0.56,6.0,-8.248,0.0,0.0262,0.0,0.095,0.502,152.152,210787.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,Best Life (feat. Chance The Rapper),083JevAsrqNiSRAQKW8zDu,29,"['Cardi B', 'Chance the Rapper']",['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.772,0.629,9.0,-7.473,1.0,0.292,0.0,0.282,0.674,168.007,284856.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,I Like It,3bsycjdQtbcJeR6822SBvd,52,"['Cardi B', 'Bad Bunny', 'J Balvin']",['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.814,0.721,5.0,-4.026,0.0,0.0981,0.0,0.378,0.643,136.05,253390.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,Ring (feat. Kehlani),07Dq6uKYVtArkND8KPSJXl,35,"['Cardi B', 'Kehlani']",['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.765,0.491,1.0,-7.859,0.0,0.0626,0.0,0.0994,0.56,105.965,177140.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,Money Bag,1pDbsP7PvHrZZ70NVFyEWX,28,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.949,0.806,10.0,-5.885,0.0,0.134,0.000532,0.137,0.45,129.984,229005.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,Bartier Cardi (feat. 21 Savage),6uxOZRm0ieBQM0Qf64sa6z,39,"['Cardi B', '21 Savage']",['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.9,0.524,8.0,-8.099,1.0,0.00168,0.00104,0.376,0.0888,138.031,224285.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,She Bad,3SlD4gViqtUorGzHiPrK9d,24,"['Cardi B', 'YG']",['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.814,0.492,10.0,-8.149,1.0,0.0188,0.0,0.0955,0.367,159.825,230953.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,Thru Your Phone,5Ce1aI3WbH7TxrSh5gGpMB,36,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.85,0.482,5.0,-6.971,1.0,0.16,0.0,0.0579,0.271,122.053,188524.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,I Do (feat. SZA),3YFA7RwJwp2hWP6rMAQfD2,30,"['Cardi B', 'SZA']",['4kYSro6naA4h99UJvo89HB'],"['dance pop', 'pop', 'pop rap', 'rap']",[86],False,[18852369],Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,0.887,0.472,7.0,-7.412,0.0,0.335,5.13e-05,0.0893,0.399,135.07,200205.0,4.0,Cardi B,4kYSro6naA4h99UJvo89HB,86,18852369,"['Pop', 'Pop', 'Hip-hop', 'Hip-hop']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,SIR BAUDELAIRE (feat. DJ Drama),4ydmav4vl7hebadtfZtMrg,70,"['Tyler, The Creator', 'DJ Drama']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.467,0.635,7.0,-6.115,1.0,0.314,4.16e-06,0.844,0.51,127.596,88625.0,3.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,CORSO,46oHvXwpEZOFX518we1nJD,73,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.703,0.845,10.0,-4.851,0.0,0.169,0.0,0.122,0.745,97.672,146482.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,LEMONHEAD (feat. 42 Dugg),5fbHRCsGpFIOLRtlhCRFDR,73,"['Tyler, The Creator', '42 Dugg']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.62,0.586,1.0,-6.612,1.0,0.155,0.0,0.535,0.487,137.131,130980.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5B0kgjHULYJhAQkK5XsMoC,81,"['Tyler, The Creator', 'YoungBoy Never Broke Again', 'Ty Dolla $ign']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.493,0.653,0.0,-5.666,0.0,0.269,0.0,0.511,0.852,142.347,121573.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1955,LUMBERJACK,0BiK5BbYNFLb88CCOxBFJe,72,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.386,0.762,9.0,-6.341,1.0,0.122,0.0,0.527,0.433,170.691,138312.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1956,HOT WIND BLOWS (feat. Lil Wayne),3JJL91ilRV6fXhKqu0FGXs,73,"['Tyler, The Creator', 'Lil Wayne']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.371,0.75,7.0,-5.382,0.0,0.601,0.0,0.482,0.729,173.456,155293.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,MASSA,2goHCrsDJaflEwQ930ef0o,70,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.685,0.855,1.0,-6.724,0.0,0.329,8.9e-05,0.301,0.46,157.181,223719.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,RUNITUP (feat. Teezo Touchdown),13HsOwrwTA5HgLuoaDHncP,70,"['Tyler, The Creator', 'Teezo Touchdown']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.665,0.469,10.0,-7.778,0.0,0.565,0.000317,0.219,0.142,115.852,229565.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,MANIFESTO (feat. Domo Genesis),6qouBO0wJtYc3k7DfKRUBx,67,"['Tyler, The Creator', 'Domo Genesis']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.454,0.866,2.0,-5.348,1.0,0.121,0.0067,0.167,0.518,92.463,175123.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),3EG9FJ0ToLfgnc1IG2Z1wz,77,"['Tyler, The Creator', 'Brent Faiyaz', 'Fana Hues']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.468,0.652,0.0,-4.912,1.0,0.333,0.000318,0.55,0.39,140.223,588139.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,MOMMA TALK,2HrRwAKgIzjTeuKoaj4akH,61,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.488,0.59,0.0,-6.319,1.0,0.696,0.0,0.661,0.498,96.446,70927.0,5.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,RISE! (feat. DAISY WORLD),4Hta7Oy5W9HD0UgT1P8PPV,68,"['Tyler, The Creator', 'DAISY WORLD']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.766,0.814,2.0,-3.367,1.0,0.044,1.08e-05,0.195,0.481,108.07,203588.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,BLESSED,2X5m6irq8boS50Efx4oWew,63,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.336,0.613,8.0,-7.869,1.0,0.389,9.99e-05,0.765,0.741,40.319,57667.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),7z4xW9WY86uH3gd1V9pfCM,76,"['Tyler, The Creator', 'Lil Uzi Vert', 'Pharrell Williams']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.827,0.571,11.0,-7.949,1.0,0.0195,0.0,0.166,0.62,142.034,146419.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,WILSHIRE,1pbbsI2KGPOMu0HmuGccBu,69,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.555,0.712,1.0,-7.446,1.0,0.0451,5.14e-06,0.182,0.555,78.958,515865.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,SAFARI,09xpQPfKWdio1wx6v17dGa,66,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"['hip hop', 'rap']",[88],True,[7653566],CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,0.471,0.71,1.0,-6.462,0.0,0.0618,1.7e-06,0.338,0.599,80.453,177743.0,4.0,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,88,7653566,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,Atta Boy,4TMh5c99cynILg28a9N2eX,41,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.582,0.788,11.0,-8.419,1.0,0.0852,1.95e-05,0.0821,0.413,93.02,182720.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1968,One Of Them Girls,6uyiyatWPCqC59Mm4rO8xL,69,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.643,0.79,4.0,-6.079,1.0,0.29,0.0,0.107,0.808,95.981,188893.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1969,More Beer,5KbFxXtgCIceOab1vKNjVT,44,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.537,0.802,6.0,-6.88,1.0,0.0239,0.0,0.176,0.776,152.097,154387.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1970,Memory I Don't Mess With,1zYZs8Vbjhbzx5M3olcRnm,66,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.617,0.704,6.0,-7.61,0.0,0.171,0.0,0.0924,0.57,91.541,180617.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1971,Save The Roses,4r8tnUcdD9kVETRZSTIa5E,56,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.522,0.634,0.0,-8.133,1.0,0.111,0.0,0.105,0.388,142.058,201440.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1972,Good Ol' Boys,292N7kbaC5DQcmlgd1rnjF,37,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.603,0.834,7.0,-7.12,1.0,0.0594,0.0,0.135,0.618,117.988,186187.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1973,Don't Need No Reason,1ATvZTCBsBo7tL6YwHUc1m,48,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.575,0.656,7.0,-6.607,1.0,0.136,0.0,0.117,0.59,121.052,192173.0,3.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1974,Do Not Disturb,5Trtq53CG9vkuiiXZ22yHp,38,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.634,0.598,7.0,-8.281,1.0,0.47,1.05e-06,0.105,0.653,98.014,209893.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1975,Soul,3vCUelLOtiuNF78p9LNWZF,63,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.789,0.642,11.0,-8.304,1.0,0.357,0.0,0.0985,0.755,121.003,167680.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1976,Sons And Daughters,2iJtkYBmDeWSJBAUPLMEa4,35,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.534,0.794,11.0,-7.632,0.0,0.0435,0.0,0.36,0.675,90.025,185960.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1977,Country Knows,2iSrTryn3WoZ8NXCFiOMOW,38,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.432,0.571,5.0,-7.643,1.0,0.409,0.0,0.134,0.628,92.169,216507.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1978,Lies,3nQvypZPam8BgAgmNuaxTh,41,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.396,0.388,2.0,-9.546,1.0,0.841,0.0,0.109,0.339,142.24,209000.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1979,If You,28vpgN04QEr1kpfVqP6zCL,38,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.668,0.758,2.0,-5.934,1.0,0.184,0.0,0.281,0.978,118.018,133133.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1980,I Hope You're Happy Now,51q2Jl8vBwhLkQSCi2Orlu,37,"['Lee Brice', 'Carly Pearce']",['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.592,0.759,10.0,-5.787,1.0,0.141,6.1e-06,0.138,0.338,118.02,199813.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1981,Hey World,53uUiDjA2lkwTMwzraswwl,38,"['Lee Brice', 'Blessing Offor']",['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[1646471],Hey World,7zhKZcqIJkkeqrswshd15r,0.475,0.401,7.0,-10.396,1.0,0.47,0.0,0.218,0.264,144.088,197813.0,4.0,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,74,1646471,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1982,Intro : Persona,7incJHhOl108CJBxylqc1z,47,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.486,0.871,9.0,-4.475,0.0,0.0278,0.0,0.313,0.659,85.411,171023.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Boy With Luv (Feat. Halsey),7lrqvdivAYRGEiO8JFP31G,51,"['BTS', 'Halsey']",['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.645,0.862,11.0,-4.761,0.0,0.0933,0.0,0.193,0.803,119.947,229773.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Make It Right,30YLyzfEjMQsXj4ZFslAmT,50,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.639,0.706,7.0,-7.874,1.0,0.0104,0.0,0.132,0.259,105.782,226321.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
