"Genre","Track","Popularity","Artists","Artist_Pop","Explicit","Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","Original_Genre"
"['contemporary country', 'country', 'country road', 'country rock']","The Big One",39,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.657,0.741,6,-7.038,0.147,0,0.241,0.885,128.766,NA
"['contemporary country', 'country', 'country road', 'country rock']","You Can't Make A Heart Love Somebody - Edit",39,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.563,0.358,7,-9.739,0.161,0,0.119,0.206,138.238,NA
"['contemporary country', 'country', 'country road', 'country rock']","Lead On",37,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.572,0.339,8,-12.096,0.286,4.28e-05,0.117,0.121,106.491,NA
"['contemporary country', 'country', 'country road', 'country rock']","Check Yes Or No",46,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.715,0.592,5,-10.225,0.0747,4.7e-06,0.0899,0.691,111.449,NA
"['contemporary country', 'country', 'country road', 'country rock']","I Know She Still Loves Me",38,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.524,0.261,4,-14.352,0.245,2.01e-06,0.186,0.184,142.566,NA
"['contemporary country', 'country', 'country road', 'country rock']","Blue Clear Sky - Edit",43,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.643,0.761,4,-7.932,0.207,3.51e-05,0.334,0.709,124.066,NA
"['contemporary country', 'country', 'country road', 'country rock']","Carried Away - Edit",43,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.572,0.441,8,-8.846,0.672,0.000649,0.127,0.291,136.711,NA
"['contemporary country', 'country', 'country road', 'country rock']","I Can Still Make Cheyenne",45,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.577,0.379,3,-10.834,0.663,0.00043,0.15,0.245,109.544,NA
"['contemporary country', 'country', 'country road', 'country rock']","One Night At A Time - Edit",42,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.693,0.49,4,-10.767,0.384,0.00282,0.158,0.549,112.997,NA
"['contemporary country', 'country', 'country road', 'country rock']","Carrying Your Love With Me - Edit",44,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.641,0.508,10,-9.683,0.341,0,0.144,0.334,138.251,NA
"['contemporary country', 'country', 'country road', 'country rock']","Today My World Slipped Away",45,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.427,0.283,0,-11.281,0.35,0.00207,0.0923,0.185,136.182,NA
"['contemporary country', 'country', 'country road', 'country rock']","Round About Way",37,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.531,0.701,9,-8.152,0.191,0.000315,0.346,0.764,160.159,NA
"['contemporary country', 'country', 'country road', 'country rock']","I Just Want To Dance With You",42,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.721,0.438,0,-9.818,0.451,8.31e-05,0.274,0.504,113.956,NA
"['contemporary country', 'country', 'country road', 'country rock']","True - Edit",46,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.594,0.578,7,-7.203,0.289,0.000159,0.134,0.421,115.308,NA
"['contemporary country', 'country', 'country road', 'country rock']","We Really Shouldn't Be Doing This",36,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.684,0.814,6,-7.668,0.331,0.00049,0.357,0.961,146.905,NA
"['contemporary country', 'country', 'country road', 'country rock']","Write This Down",44,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.729,0.691,8,-7.531,0.126,1.26e-05,0.259,0.683,123.889,NA
"['contemporary country', 'country', 'country road', 'country rock']","The Best Day",39,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.65,0.434,9,-6.697,0.704,0,0.269,0.328,132.349,NA
"['contemporary country', 'country', 'country road', 'country rock']","Go On - Edit",38,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.705,0.555,8,-8.488,0.449,0.0149,0.254,0.487,104.501,NA
"['contemporary country', 'country', 'country road', 'country rock']","Run - Edit",44,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.543,0.573,11,-9.843,0.5,0.000424,0.206,0.276,75.607,NA
"['contemporary country', 'country', 'country road', 'country rock']","Living And Living Well",41,"['George Strait']","[76]",FALSE,"[2884570]","50 Number Ones",0.606,0.659,1,-7.418,0.367,0.001,0.077,0.548,120.798,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Rockin' Chairs",43,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.561,0.837,11,-5.517,0.0249,7.65e-05,0.143,0.416,129.984,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","The Ones That Like Me",56,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.437,0.834,6,-3.807,0.0329,1.03e-06,0.383,0.436,154.053,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","The Weekend",63,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.511,0.812,6,-4.763,0.0496,1.64e-06,0.0829,0.692,81.992,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","You Could Be That Girl",42,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.396,0.871,1,-3.509,0.0113,0.0013,0.105,0.506,176.047,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Smokin' Gun",41,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.535,0.825,4,-5.733,0.0674,9.16e-06,0.383,0.496,78.01,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Bro Code",53,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.535,0.924,8,-5.092,0.0116,1.7e-05,0.117,0.793,159.98,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","It's About To Get Dirty",46,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.391,0.926,11,-4.458,0.00297,0.00743,0.104,0.407,163.978,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Tried To Tell Ya",51,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.545,0.802,9,-5.126,0.00236,1.02e-05,0.3,0.463,127.963,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","In My Head",45,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.62,0.495,6,-8.594,0.61,0,0.12,0.487,101.956,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Way Back",44,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.497,0.797,0,-4.248,0.0057,2.93e-05,0.12,0.5,147.737,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Baby Be Crazy",45,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.464,0.749,1,-4.883,0.00315,0.00528,0.294,0.442,153.067,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Outlaw In Me",45,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.469,0.592,8,-5.536,0.094,1.96e-06,0.0937,0.398,129.987,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Bullet In A Bonfire",47,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.417,0.886,8,-5.075,0.0252,2.63e-05,0.0986,0.514,155.99,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","The Devil Don't Sleep",44,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.528,0.763,0,-5.356,0.00275,0.000103,0.139,0.391,109.066,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","We're Gonna Ride Again",43,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.61,0.47,5,-6.614,0.631,1.31e-05,0.155,0.371,125.975,NA
"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']","Three Feet Of Water",33,"['Brantley Gilbert']","[70]",FALSE,"[2460712]","The Devil Don't Sleep",0.344,0.263,11,-10.521,0.919,0,0.109,0.352,79.786,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Atta Boy",41,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.582,0.788,11,-8.419,0.0852,1.95e-05,0.0821,0.413,93.02,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","One Of Them Girls",69,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.643,0.79,4,-6.079,0.29,0,0.107,0.808,95.981,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","More Beer",44,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.537,0.802,6,-6.88,0.0239,0,0.176,0.776,152.097,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Memory I Don't Mess With",66,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.617,0.704,6,-7.61,0.171,0,0.0924,0.57,91.541,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Save The Roses",56,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.522,0.634,0,-8.133,0.111,0,0.105,0.388,142.058,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Good Ol' Boys",37,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.603,0.834,7,-7.12,0.0594,0,0.135,0.618,117.988,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Don't Need No Reason",48,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.575,0.656,7,-6.607,0.136,0,0.117,0.59,121.052,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Do Not Disturb",38,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.634,0.598,7,-8.281,0.47,1.05e-06,0.105,0.653,98.014,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Soul",63,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.789,0.642,11,-8.304,0.357,0,0.0985,0.755,121.003,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Sons And Daughters",35,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.534,0.794,11,-7.632,0.0435,0,0.36,0.675,90.025,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Country Knows",38,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.432,0.571,5,-7.643,0.409,0,0.134,0.628,92.169,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Lies",41,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.396,0.388,2,-9.546,0.841,0,0.109,0.339,142.24,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","If You",38,"['Lee Brice']","[74]",FALSE,"[1646471]","Hey World",0.668,0.758,2,-5.934,0.184,0,0.281,0.978,118.018,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","I Hope You're Happy Now",37,"['Lee Brice', 'Carly Pearce']","[74]",FALSE,"[1646471]","Hey World",0.592,0.759,10,-5.787,0.141,6.1e-06,0.138,0.338,118.02,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Hey World",38,"['Lee Brice', 'Blessing Offor']","[74]",FALSE,"[1646471]","Hey World",0.475,0.401,7,-10.396,0.47,0,0.218,0.264,144.088,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Chicken Fried - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.564,0.718,6,-4.235,0.647,0,0.098,0.8,169.848,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Whatever It Is - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.647,0.582,1,-6.662,0.422,2.17e-05,0.106,0.704,83.893,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Toes - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.792,0.723,11,-5.869,0.754,0,0.0929,0.808,129.999,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Free - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.574,0.405,1,-7.606,0.272,0.000254,0.101,0.275,75.952,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Highway 20 Ride - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.528,0.398,3,-7.187,0.533,9.6e-06,0.106,0.404,76.111,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","As She's Walking Away (feat. Alan Jackson) - Greatest Hits Version",0,"['Zac Brown Band', 'Alan Jackson']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.556,0.655,3,-5.909,0.46,0,0.12,0.334,183.981,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Colder Weather",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.664,0.38,3,-7.45,0.447,0,0.117,0.188,135.844,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Knee Deep (feat. Jimmy Buffett)",0,"['Zac Brown Band', 'Jimmy Buffett']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.72,0.583,8,-8.201,0.492,2.8e-06,0.095,0.591,90.972,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Keep Me in Mind - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.688,0.713,6,-6.157,0.168,0,0.189,0.545,96.009,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","No Hurry - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.572,0.54,3,-5.792,0.346,0,0.254,0.389,145.99,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","The Wind - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.691,0.948,6,-4.114,0.205,0,0.303,0.874,136.075,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Jump Right In - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.691,0.816,1,-5.103,0.0721,0,0.141,0.654,104.034,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Goodbye in Her Eyes - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.569,0.56,3,-7.371,0.174,4.7e-06,0.0863,0.413,82.002,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Sweet Annie - Greatest Hits Version",0,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Greatest Hits So Far...",0.637,0.431,6,-7.991,0.191,0,0.108,0.151,140.008,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Country Stuff (feat. Jake Owen)",46,"['Walker Hayes', 'Jake Owen']","[73]",FALSE,"[381068]","Country Stuff",0.685,0.789,7,-6.766,0.099,0,0.336,0.607,95.992,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Fancy Like",83,"['Walker Hayes']","[73]",FALSE,"[381068]","Country Stuff",0.649,0.76,1,-6.487,0.114,0,0.317,0.843,80.018,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Make You Cry",45,"['Walker Hayes']","[73]",FALSE,"[381068]","Country Stuff",0.501,0.725,7,-5.88,0.0201,0,0.112,0.666,162.045,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","I Hope You Miss Me",42,"['Walker Hayes']","[73]",FALSE,"[381068]","Country Stuff",0.6,0.83,2,-5.825,0.0108,0,0.0469,0.863,78.047,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","What If We Did (feat. Carly Pearce)",47,"['Walker Hayes', 'Carly Pearce']","[73]",FALSE,"[381068]","Country Stuff",0.555,0.878,11,-5.211,0.0102,0,0.299,0.751,76.003,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Briefcase (feat. Lori McKenna)",45,"['Walker Hayes', 'Lori McKenna']","[73]",FALSE,"[381068]","Country Stuff",0.637,0.637,11,-7.102,0.452,0,0.116,0.358,88.026,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Up",47,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.626,0.936,2,-4.389,0.025,2.35e-06,0.323,0.62,89.988,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Don’t Threaten Me With A Good Time",44,"['Thomas Rhett', 'Little Big Town']","[77]",FALSE,"[3992741]","Center Point Road",0.658,0.799,1,-4.669,0.000803,0,0.0532,0.738,100.964,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Blessed",61,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.536,0.496,7,-6.027,0.314,0,0.11,0.497,175.007,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Look What God Gave Her",71,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.739,0.85,2,-3.966,0.0272,0,0.181,0.883,113,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Center Point Road",51,"['Thomas Rhett', 'Kelsea Ballerini']","[77]",FALSE,"[3992741]","Center Point Road",0.235,0.66,7,-6.134,0.0122,0,0.159,0.144,64.21,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","That Old Truck",51,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.601,0.635,1,-7.248,0.388,2.02e-05,0.187,0.629,93.466,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","VHS",43,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.707,0.787,0,-4.572,0.00387,0,0.349,0.775,113.02,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Notice",58,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.346,0.704,4,-6.309,0.00246,0,0.084,0.258,119.932,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Sand",45,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.722,0.669,9,-5.17,0.371,0,0.0582,0.795,90.023,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Beer Can’t Fix",69,"['Thomas Rhett', 'Jon Pardi']","[77]",FALSE,"[3992741]","Center Point Road",0.711,0.774,7,-4.068,0.0317,0,0.124,0.939,111.016,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Things You Do For Love",42,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.551,0.803,0,-5.678,0.00129,1.12e-05,0.0869,0.436,114.952,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Remember You Young",62,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.396,0.51,6,-6.274,0.355,0,0.113,0.299,113.994,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Don’t Stop Drivin’",45,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.455,0.864,11,-6.096,0.00303,0,0.118,0.587,181.994,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Barefoot",40,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.684,0.737,6,-4.593,0.0497,0,0.316,0.814,100.021,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Dream You Never Had",42,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.467,0.633,7,-5.531,0.187,0,0.181,0.401,129.218,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Almost",47,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Center Point Road",0.603,0.739,0,-6.173,0.0208,0,0.4,0.505,99.979,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Craving You",66,"['Thomas Rhett', 'Maren Morris']","[77]",FALSE,"[3992741]","Life Changes",0.613,0.839,9,-3.799,0.000854,0,0.341,0.526,104.975,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Unforgettable",70,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.661,0.75,7,-5.497,0.0303,0.000132,0.0849,0.828,130.077,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Sixteen",63,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.705,0.531,1,-7.031,0.0135,2.11e-06,0.165,0.425,107.013,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Drink A Little Beer",47,"['Thomas Rhett', 'Rhett Akins']","[77]",FALSE,"[3992741]","Life Changes",0.336,0.824,9,-4.653,0.00752,0,0.322,0.783,168.08,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Marry Me",71,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.333,0.412,3,-8.633,0.0977,0,0.113,0.474,85.028,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Leave Right Now",51,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.515,0.587,4,-7.136,0.00662,0,0.14,0.361,148.044,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Smooth Like The Summer",42,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.587,0.86,6,-5.759,0.00324,0.00598,0.207,0.88,130.058,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Life Changes",65,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.687,0.845,7,-4.37,0.1,0,0.0452,0.809,87.972,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","When You Look Like That",48,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.604,0.711,9,-5.018,0.00739,1.17e-06,0.13,0.882,140.058,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Sweetheart",51,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.606,0.713,0,-6.472,0.0213,1.98e-06,0.358,0.811,108.987,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Kiss Me Like A Stranger",41,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.729,0.468,1,-7.016,0.397,0.000126,0.124,0.76,131.979,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Renegades",42,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.57,0.808,9,-5.682,0.000216,2.45e-06,0.171,0.465,126.975,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Gateway Love",42,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.688,0.599,0,-7.083,0.0799,1.41e-06,0.0763,0.567,91.003,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Grave",53,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Life Changes",0.549,0.622,5,-5.504,0.0438,0,0.166,0.555,141.804,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Out Of Style",46,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.489,0.954,9,-3.698,0.055,7.76e-06,0.0919,0.841,180.151,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Cowboy Hat",55,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.676,0.916,1,-2.52,0.204,0,0.114,0.897,108.002,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Head Over Boots",74,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.563,0.688,7,-4.474,0.0763,0,0.0863,0.622,108.008,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Night Shift",72,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.63,0.754,2,-3.564,0.0963,0,0.268,0.73,95.999,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Can't Turn You Down",53,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.626,0.739,8,-3.722,0.276,0,0.116,0.504,135.851,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Dirt On My Boots",73,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.683,0.796,11,-4.179,0.111,0,0.197,0.531,90.031,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","She Ain't In It",59,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.395,0.674,5,-4.626,0.127,3.37e-05,0.332,0.585,185.647,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","All Time High",50,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.455,0.773,7,-3.463,0.0602,0,0.407,0.353,134.117,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Heartache On The Dance Floor",72,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.596,0.834,9,-4.308,0.0563,0,0.0866,0.618,116,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Paycheck",48,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.589,0.885,7,-3.032,0.0642,0,0.424,0.542,96.036,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Lucky Tonight",51,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.454,0.627,9,-4.362,0.027,0,0.0869,0.575,179.825,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","California Sunrise",49,"['Jon Pardi']","[73]",FALSE,"[1332379]","California Sunrise",0.374,0.726,7,-4.194,0.0386,0,0.112,0.59,185.922,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Anthem",44,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.551,0.834,7,-6.284,0.0379,1.37e-06,0.0541,0.835,179.994,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Crash and Burn",65,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.69,0.781,5,-5.101,0.0873,2.28e-06,0.164,0.841,130.02,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","South Side",40,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.607,0.61,7,-6.155,0.0734,0,0.359,0.729,191.952,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Die A Happy Man",75,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.595,0.389,2,-9.245,0.418,1.39e-06,0.116,0.4,166.052,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Vacation",57,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.638,0.827,1,-5.793,0.0054,0.000288,0.0948,0.96,137.077,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Like It's The Last Time",45,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.545,0.892,4,-4.944,0.108,0,0.159,0.646,154.019,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","T-Shirt",64,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.634,0.862,2,-5.337,0.0287,0,0.0217,0.767,95.989,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Single Girl",38,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.62,0.632,0,-5.94,0.0578,0,0.229,0.383,116.011,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","The Day You Stop Lookin' Back",45,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.584,0.715,7,-8.213,0.0574,8.63e-05,0.086,0.318,90.965,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Tangled",38,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.687,0.657,7,-6.093,0.025,0,0.0963,0.786,118.966,NA
