"chart","playlist","album","track","artist","duration","year","date","expicit","track_pop","artist_pop","artist_follows","danceability","energy","loudness","liveness","speechiness","acousticness","instrumentalness","key","mode","tempo","valence","time_signature","genre","Rock","Hip-hop","Latin","Christian","Soul","Jazz","Funk","R&B","Show_tunes","Misc","Pop","Edm","Indie","Country","Metal","Folk","Easy_listening","Reggae","no_genre"
134,"Billboard 200 Top Albums 2017","Mr. Misunderstood","Holdin' My Own","Eric Church",3.92666666666667,2015,2015-11-11,FALSE,51,75,3255655,0.932,0.352,-11.937,0.115,0.0606,0.259,0.000766,8,1,118.049,0.689,4,"Country",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,"Billboard 200 Top Albums 2017","Mr. Misunderstood","Record Year","Eric Church",2.98911666666667,2015,2015-11-11,FALSE,68,75,3255655,0.589,0.641,-8.12,0.0864,0.0838,0.205,0,5,1,160.031,0.57,4,"Country",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,"Billboard 200 Top Albums 2017","Mr. Misunderstood","Three Year Old","Eric Church",3.78045,2015,2015-11-11,FALSE,48,75,3255655,0.725,0.321,-14.517,0.0987,0.055,0.735,0.00105,10,1,76.968,0.576,4,"Country",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Still Feel Like Your Man","John Mayer",3.91533333333333,2017,2017-04-14,FALSE,63,82,5382464,0.858,0.6,-6.677,0.132,0.0631,0.547,0.00117,2,1,106.023,0.515,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Emoji of a Wave","John Mayer",3.99445,2017,2017-04-14,FALSE,60,82,5382464,0.494,0.365,-8.92,0.139,0.0279,0.772,0.000961,11,1,165.764,0.191,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Helpless","John Mayer",4.152,2017,2017-04-14,FALSE,59,82,5382464,0.76,0.598,-5.838,0.0314,0.0268,0.151,0.00259,9,0,103.977,0.937,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Love on the Weekend","John Mayer",3.53866666666667,2017,2017-04-14,FALSE,67,82,5382464,0.718,0.583,-7.884,0.0612,0.0288,0.623,0.000681,7,1,119.971,0.422,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","In the Blood","John Mayer",4.06111666666667,2017,2017-04-14,FALSE,64,82,5382464,0.546,0.655,-6.526,0.0983,0.0255,0.386,1.04e-05,8,1,80.007,0.518,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Changing","John Mayer",3.55133333333333,2017,2017-04-14,FALSE,56,82,5382464,0.43,0.336,-7.778,0.132,0.0285,0.583,0.00273,0,1,183.674,0.393,3,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Theme from ""The Search for Everything""","John Mayer",1.86288333333333,2017,2017-04-14,FALSE,49,82,5382464,0.595,0.337,-11.06,0.121,0.0263,0.896,0.928,7,1,90.973,0.362,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Moving On and Getting Over","John Mayer",4.42266666666667,2017,2017-04-14,FALSE,61,82,5382464,0.85,0.461,-9.018,0.0922,0.0531,0.591,0.0405,6,0,94.037,0.621,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Never on the Day You Leave","John Mayer",3.68111666666667,2017,2017-04-14,FALSE,59,82,5382464,0.536,0.355,-8.61,0.138,0.0259,0.733,1.22e-05,2,1,139.888,0.22,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Rosie","John Mayer",4.01045,2017,2017-04-14,FALSE,61,82,5382464,0.758,0.465,-6.547,0.116,0.0374,0.489,5.13e-05,7,1,138.9,0.758,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","Roll it on Home","John Mayer",3.38021666666667,2017,2017-04-14,FALSE,56,82,5382464,0.612,0.697,-6.737,0.124,0.0301,0.623,0.0145,2,1,154.945,0.712,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,"Billboard 200 Top Albums 2017","The Search for Everything","You're Gonna Live Forever in Me","John Mayer",3.16688333333333,2017,2017-04-14,FALSE,74,82,5382464,0.542,0.131,-14.104,0.156,0.0316,0.983,0.00544,7,1,136.161,0.319,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Intro: I Switched My Robot Off","Gorillaz",0.400216666666667,2017,2017-04-28,FALSE,8,82,8132275,0.352,0.788,-15.965,0.936,0.221,0.492,0.32,2,0,121.249,0.0269,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Ascension (feat. Vince Staples)","Gorillaz",2.59955,2017,2017-04-28,TRUE,61,82,8132275,0.676,0.905,-2.569,0.154,0.147,0.594,0,1,1,152.186,0.519,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Strobelite (feat. Peven Everett)","Gorillaz",4.54445,2017,2017-04-28,FALSE,59,82,8132275,0.64,0.864,-4.909,0.136,0.0869,0.0409,1.55e-06,4,0,105.107,0.497,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Saturnz Barz (feat. Popcaan)","Gorillaz",3.03178333333333,2017,2017-04-28,FALSE,66,82,8132275,0.383,0.621,-5.878,0.427,0.113,0.0272,0,6,0,80.051,0.213,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Momentz (feat. De La Soul)","Gorillaz",3.28178333333333,2017,2017-04-28,TRUE,56,82,8132275,0.781,0.98,-5.077,0.597,0.285,0.0549,2.74e-06,0,1,140.235,0.487,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Interlude: The Non-Conformist Oath","Gorillaz",0.362216666666667,2017,2017-04-28,FALSE,5,82,8132275,0.474,0.88,-12.133,0.382,0.729,0.36,0,4,1,90.137,0.0881,5,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Submission (feat. Danny Brown & Kelela)","Gorillaz",3.35955,2017,2017-04-28,FALSE,51,82,8132275,0.677,0.83,-3.96,0.134,0.0489,0.00697,0,4,1,137.997,0.612,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Charger (feat. Grace Jones)","Gorillaz",3.57311666666667,2017,2017-04-28,FALSE,55,82,8132275,0.574,0.741,-4.815,0.347,0.044,0.112,0.00362,0,1,138.041,0.511,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Interlude: Elevator Going Up","Gorillaz",0.0808833333333333,2017,2017-04-28,FALSE,0,82,8132275,0,0.441,-15.045,0,0,0,0,10,1,0,0,0,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Andromeda (feat. DRAM)","Gorillaz",3.29245,2017,2017-04-28,FALSE,65,82,8132275,0.788,0.472,-9.021,0.59,0.0475,0.003,0.0322,0,1,130.084,0.257,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Busted and Blue","Gorillaz",4.61755,2017,2017-04-28,FALSE,58,82,8132275,0.183,0.458,-9.651,0.355,0.0459,0.876,0.776,2,0,69.352,0.0661,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Interlude: Talk Radio","Gorillaz",0.331116666666667,2017,2017-04-28,FALSE,2,82,8132275,0.263,0.935,-7.934,0.944,0.143,0.778,7.19e-06,0,1,147.924,0.609,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Carnival (feat. Anthony Hamilton)","Gorillaz",2.26578333333333,2017,2017-04-28,FALSE,48,82,8132275,0.481,0.693,-5.597,0.773,0.0791,0.00841,2.3e-05,4,0,80.946,0.635,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Let Me Out (feat. Mavis Staples & Pusha T)","Gorillaz",2.93021666666667,2017,2017-04-28,FALSE,56,82,8132275,0.607,0.785,-5.955,0.915,0.258,0.211,3.34e-06,1,0,81.087,0.517,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Interlude: Penthouse","Gorillaz",0.19445,2017,2017-04-28,FALSE,0,82,8132275,0,0.688,-13.619,0.438,0,0.621,0.0177,1,1,0,0,0,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Sex Murder Party (feat. Jamie Principle & Zebra Katz)","Gorillaz",4.32088333333333,2017,2017-04-28,TRUE,47,82,8132275,0.677,0.78,-8.662,0.111,0.0676,0.000135,0.301,7,1,120.122,0.567,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","She's My Collar (feat. Kali Uchis)","Gorillaz",3.49266666666667,2017,2017-04-28,FALSE,77,82,8132275,0.726,0.815,-5.886,0.112,0.0313,0.00799,0.081,11,1,140.158,0.462,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Interlude: The Elephant","Gorillaz",0.194666666666667,2017,2017-04-28,FALSE,0,82,8132275,0,0.576,-15.845,0.588,0,0.589,0.678,3,1,0,0,0,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Hallelujah Money (feat. Benjamin Clementine)","Gorillaz",4.38511666666667,2017,2017-04-28,FALSE,45,82,8132275,0.399,0.522,-7.263,0.431,0.0325,0.0964,7.3e-05,7,1,162.136,0.29,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","We Got the Power (feat. Jehnny Beth)","Gorillaz",2.326,2017,2017-04-28,FALSE,53,82,8132275,0.507,0.985,-2.392,0.19,0.153,0.228,3.31e-05,0,1,150.059,0.394,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Interlude: New World","Gorillaz",1.36645,2017,2017-04-28,FALSE,42,82,8132275,0.523,0.742,-6.247,0.0993,0.0396,0.0149,1.5e-06,5,0,97.125,0.12,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","The Apprentice (feat. Rag'n'Bone Man, Zebra Katz & RAY BLK)","Gorillaz",3.91555,2017,2017-04-28,TRUE,55,82,8132275,0.446,0.648,-6.773,0.348,0.3,0.182,1.13e-05,11,0,86.021,0.696,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Halfway to the Halfway House (feat. Peven Everett)","Gorillaz",3.954,2017,2017-04-28,FALSE,44,82,8132275,0.335,0.73,-7.044,0.266,0.0608,0.0143,0,7,1,114.874,0.218,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Out of Body (feat. Kilo Kish, Zebra Katz & Imani Vonshà)","Gorillaz",3.74133333333333,2017,2017-04-28,FALSE,53,82,8132275,0.779,0.585,-10.363,0.106,0.108,0.012,0.0163,7,1,120.08,0.624,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Ticker Tape (feat. Carly Simon & Kali Uchis)","Gorillaz",4.47645,2017,2017-04-28,FALSE,54,82,8132275,0.696,0.484,-10.555,0.375,0.0557,0.242,0.00086,7,1,136.091,0.517,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"Billboard 200 Top Albums 2017","Humanz (Deluxe)","Circle of Friendz (feat. Brandon Markell Holmes)","Gorillaz",2.15311666666667,2017,2017-04-28,FALSE,42,82,8132275,0.195,0.744,-8.431,0.378,0.0863,0.801,8.01e-05,9,0,145.944,0.474,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009","The Beatles",2.04821666666667,1967,1967-06-01,FALSE,67,89,21731099,0.451,0.673,-9.115,0.797,0.0734,0.0857,0.00225,7,1,95.513,0.583,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","With A Little Help From My Friends - Remastered 2009","The Beatles",2.73511666666667,1967,1967-06-01,FALSE,68,89,21731099,0.705,0.515,-9.343,0.389,0.0337,0.365,0,4,1,112.035,0.803,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Lucy In The Sky With Diamonds - Remastered 2009","The Beatles",3.47445,1967,1967-06-01,FALSE,71,89,21731099,0.311,0.325,-9.042,0.139,0.0283,0.0469,0,2,1,65.09,0.668,1,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Getting Better - Remastered 2009","The Beatles",2.802,1967,1967-06-01,FALSE,61,89,21731099,0.632,0.471,-7.887,0.0712,0.0348,0.313,5.08e-06,0,1,121.672,0.764,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Fixing A Hole - Remastered 2009","The Beatles",2.61378333333333,1967,1967-06-01,FALSE,61,89,21731099,0.469,0.507,-8.917,0.0783,0.0451,0.382,0,0,0,112.984,0.619,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","She's Leaving Home - Remastered 2009","The Beatles",3.586,1967,1967-06-01,FALSE,64,89,21731099,0.381,0.214,-11.629,0.106,0.0337,0.944,0,4,1,127.581,0.393,3,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Being For The Benefit Of Mr. Kite! - Remastered 2009","The Beatles",2.62555,1967,1967-06-01,FALSE,55,89,21731099,0.526,0.413,-9.865,0.0992,0.0446,0.338,0,0,1,111.874,0.71,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Within You Without You - Remastered 2009","The Beatles",5.07778333333333,1967,1967-06-01,FALSE,61,89,21731099,0.352,0.479,-9.965,0.486,0.0338,0.339,0.000353,6,1,126.166,0.354,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","When I'm Sixty Four - Remastered 2009","The Beatles",2.62778333333333,1967,1967-06-01,FALSE,66,89,21731099,0.704,0.241,-13.258,0.0868,0.0476,0.625,2.8e-05,1,1,140.411,0.661,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Lovely Rita - Remastered 2009","The Beatles",2.70155,1967,1967-06-01,FALSE,56,89,21731099,0.61,0.471,-9.151,0.118,0.0261,0.0634,0,8,0,87.379,0.63,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Good Morning Good Morning - Remastered 2009","The Beatles",2.68711666666667,1967,1967-06-01,FALSE,53,89,21731099,0.542,0.618,-8.876,0.772,0.139,0.0858,0,2,1,121.849,0.93,3,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009","The Beatles",1.31778333333333,1967,1967-06-01,FALSE,54,89,21731099,0.653,0.889,-8.006,0.892,0.0453,0.0061,0.589,0,1,118.773,0.879,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,"Billboard 200 Top Albums 2017","Sgt. Pepper's Lonely Hearts Club Band (Remastered)","A Day In The Life - Remastered 2009","The Beatles",5.62355,1967,1967-06-01,FALSE,68,89,21731099,0.364,0.457,-14.162,0.922,0.0675,0.29,0.000106,4,0,163.219,0.175,4,"Pop",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Love","Lana Del Rey",4.54571666666667,2017,2017-07-21,FALSE,70,87,15091879,0.527,0.366,-10.943,0.11,0.0277,0.487,0.0023,10,1,98.994,0.234,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Lust For Life (with The Weeknd)","Lana Del Rey",4.4011,2017,2017-07-21,FALSE,71,87,15091879,0.504,0.655,-8.644,0.364,0.0542,0.604,0.00193,0,0,99.982,0.262,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","13 Beaches","Lana Del Rey",4.92615,2017,2017-07-21,FALSE,64,87,15091879,0.333,0.389,-9.132,0.163,0.0364,0.539,0.0772,7,1,144.204,0.25,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Cherry","Lana Del Rey",3.01503333333333,2017,2017-07-21,TRUE,72,87,15091879,0.449,0.534,-9.493,0.384,0.0494,0.048,0.0011,8,0,94.261,0.342,3,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","White Mustang","Lana Del Rey",2.74516666666667,2017,2017-07-21,FALSE,65,87,15091879,0.658,0.46,-8.646,0.0963,0.0444,0.456,0.00111,6,0,114.801,0.223,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Summer Bummer (feat. A$AP Rocky & Playboi Carti)","Lana Del Rey",4.34453333333333,2017,2017-07-21,TRUE,67,87,15091879,0.76,0.574,-8.57,0.199,0.126,0.0155,2.02e-05,1,1,134.981,0.137,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Groupie Love (feat. A$AP Rocky)","Lana Del Rey",4.40063333333333,2017,2017-07-21,TRUE,64,87,15091879,0.359,0.6,-7.317,0.0952,0.0398,0.113,1.32e-06,9,1,175.894,0.195,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","In My Feelings","Lana Del Rey",3.97865,2017,2017-07-21,TRUE,66,87,15091879,0.54,0.674,-6.351,0.112,0.0802,0.0553,0.0608,2,1,89.933,0.309,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Coachella - Woodstock In My Mind","Lana Del Rey",4.30663333333333,2017,2017-07-21,FALSE,56,87,15091879,0.535,0.658,-7.425,0.0683,0.0998,0.189,4.11e-05,7,1,129.835,0.413,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","God Bless America - And All The Beautiful Women In It","Lana Del Rey",4.60728333333333,2017,2017-07-21,FALSE,54,87,15091879,0.374,0.697,-6.544,0.122,0.0637,0.411,0.211,9,1,87.96,0.244,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","When The World Was At War We Kept Dancing","Lana Del Rey",4.59361666666667,2017,2017-07-21,TRUE,56,87,15091879,0.616,0.605,-7.234,0.165,0.0343,0.097,0.00812,7,1,116.031,0.185,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Beautiful People Beautiful Problems (feat. Stevie Nicks)","Lana Del Rey",4.22553333333333,2017,2017-07-21,FALSE,59,87,15091879,0.509,0.43,-8.387,0.0927,0.0325,0.834,0.000854,5,1,122.919,0.128,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Tomorrow Never Came (feat. Sean Ono Lennon)","Lana Del Rey",5.12566666666667,2017,2017-07-21,FALSE,60,87,15091879,0.297,0.402,-9.757,0.109,0.0346,0.819,0.000181,0,1,138.019,0.177,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Heroin","Lana Del Rey",5.91973333333333,2017,2017-07-21,TRUE,63,87,15091879,0.352,0.41,-8.796,0.114,0.0388,0.556,0.0113,11,0,118.721,0.0952,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Change","Lana Del Rey",5.35335,2017,2017-07-21,FALSE,56,87,15091879,0.558,0.246,-10.914,0.106,0.0409,0.942,0.00875,9,0,85.672,0.303,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,"Billboard 200 Top Albums 2017","Lust For Life","Get Free","Lana Del Rey",5.57156666666667,2017,2017-07-21,FALSE,64,87,15091879,0.205,0.472,-10.45,0.0953,0.0718,0.498,0.000792,10,1,203.944,0.0392,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Intro","Kehlani",0.997116666666667,2017,2017-01-27,TRUE,40,80,5434666,0.691,0.2,-23.078,0.121,0.949,0.642,0,1,1,105.815,0.889,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Keep On","Kehlani",3.48536666666667,2017,2017-01-27,TRUE,56,80,5434666,0.74,0.453,-7.58,0.129,0.151,0.264,7.13e-05,5,0,98.057,0.514,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Distraction","Kehlani",3.92821666666667,2017,2017-01-27,TRUE,67,80,5434666,0.66,0.698,-6.266,0.296,0.0467,0.0266,0,5,0,120.959,0.396,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Piece Of Mind","Kehlani",3.75133333333333,2017,2017-01-27,TRUE,53,80,5434666,0.539,0.841,-3.613,0.0967,0.138,0.0319,0,1,1,77.079,0.397,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Undercover","Kehlani",3.05466666666667,2017,2017-01-27,TRUE,51,80,5434666,0.721,0.593,-4.768,0.0714,0.0397,0.275,0,0,0,145.025,0.721,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","CRZY","Kehlani",3.19533333333333,2017,2017-01-27,TRUE,61,80,5434666,0.827,0.702,-7.264,0.158,0.267,0.226,5.04e-05,6,1,130.02,0.694,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Personal","Kehlani",3.78645,2017,2017-01-27,TRUE,54,80,5434666,0.765,0.638,-4.548,0.669,0.13,0.199,0,11,0,113.981,0.626,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Not Used To It","Kehlani",3.926,2017,2017-01-27,TRUE,43,80,5434666,0.383,0.796,-4.772,0.334,0.23,0.0656,0,0,0,100.48,0.377,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Everything Is Yours","Kehlani",3.34368333333333,2017,2017-01-27,TRUE,46,80,5434666,0.608,0.466,-7.268,0.099,0.286,0.326,0,6,0,91.947,0.307,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
144,"Billboard 200 Top Albums 2017","SweetSexySavage (Deluxe)","Advice","Kehlani",3.37866666666667,2017,2017-01-27,FALSE,49,80,5434666,0.497,0.742,-2.458,0.217,0.054,0.028,0.00128,8,1,172.007,0.324,4,"Pop",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
