,playlist_id,playlist_name,chart_position,album_release_date,release_year,release_date_datetime,album_id,album_artist,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Soundtrack,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Misc,Easy_listening,R&B,Reggae,Show_tunes,No Genre Assigned
14091,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,25,2017-05-05,2017,2017-05-05,1HiN2YXZcc3EjmVZ4WjfBk,Logic,Everybody,7cGFbx7MP0H23iHZTZpqMM,66,['Logic'],['4xRYI6VqpkE3UwrDrAZL8L'],"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",[81],True,[5605884],Everybody,0.885,0.94,1,0.0913,-5.908,1,0.161,0.0,0.0675,0.773,110.005,162347,4,Logic,4xRYI6VqpkE3UwrDrAZL8L,81,5605884,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,35,2019-11-01,2019,2019-11-01,1ft5RivOWEdZT3nfqThV7K,Rod Wave,Poison,5C1PY8gSPXadGda4SKH1Cs,66,['Rod Wave'],['45TgXXqMDdF8BkjA83OM7z'],['florida rap'],[81],True,[2761972],Ghetto Gospel,0.665,0.615,11,0.25,-10.154,1,0.137,0.0,0.146,0.759,152.107,195866,1,Rod Wave,45TgXXqMDdF8BkjA83OM7z,81,2761972,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,174,1991-08-12,1991,1991-08-12,55fq75UfkYbGMq4CncCtOH,Metallica,The Unforgiven (Remastered),7lwvxYumAEo10lzAplRGXM,66,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",[84],False,[20139546],Metallica (Remastered),0.531,0.583,7,0.0256,-9.47,1,0.0184,0.00624,0.255,0.207,139.503,387160,4,Metallica,2ye2Wgw4gimLv2eAKyk1NB,84,20139546,"['Rock', 'Metal', 'Metal', 'Rock', 'Metal']",Rock,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11459,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,73,2018-10-05,2018,2018-10-05,621cXqrTSSJi1WqDMSLmbL,Twenty One Pilots,Morph,01vv2AjxgP4uUyb8waYO5Y,66,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21802180],Trench,0.734,0.607,8,0.0806,-7.249,0,0.0747,0.000577,0.0968,0.518,90.023,258853,4,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,85,21802180,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10969,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,193,2018-10-12,2018,2018-10-12,67ErXRS9s9pVG8JmFbrdJ0,Ella Mai,Shot Clock,2GlATHCDbLW7xq5BE0Bz5g,66,['Ella Mai'],['7HkdQ0gt53LP4zmHsL0nap'],"['dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",[73],True,[4078640],Ella Mai,0.512,0.512,4,0.285,-6.008,0,0.654,0.0,0.148,0.434,95.11,201609,1,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,73,4078640,"['Pop', 'Pop', 'R&B', 'Hip-hop', 'R&B', 'R&B', 'R&B']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4809,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,109,1991-08-12,1991,1991-08-12,55fq75UfkYbGMq4CncCtOH,Metallica,The Unforgiven (Remastered),7lwvxYumAEo10lzAplRGXM,66,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",[84],False,[20139546],Metallica (Remastered),0.531,0.583,7,0.0256,-9.47,1,0.0184,0.00624,0.255,0.207,139.503,387160,4,Metallica,2ye2Wgw4gimLv2eAKyk1NB,84,20139546,"['Rock', 'Metal', 'Metal', 'Rock', 'Metal']",Rock,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13476,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,11,2016-09-23,2016,2016-09-23,65ayND23IInUPHJKsaAqe7,Justin Timberlake,CAN'T STOP THE FEELING! - Film Version,4sQmCQUZcnBPaVm4dEUKv7,66,"['Justin Timberlake', 'Anna Kendrick', 'Gwen Stefani', 'James Corden', 'Zooey Deschanel', 'Ron Funches', 'Caroline Hjelt', 'Aino Jawo', 'Christopher Mintz-Plasse', 'Kunal Nayyar']",['05S6yFOzexsgurWstJlBqK'],"['deep classic garage rock', 'kleine hoerspiel']",[40],False,[37087],TROLLS (Original Motion Picture Soundtrack),0.658,0.82,0,0.0674,-5.825,1,0.00816,0.0,0.0839,0.697,112.938,237400,4,Justin Timberlake,05S6yFOzexsgurWstJlBqK,40,37087,"['Rock', None]",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11814,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,41,2017-09-08,2017,2017-09-08,4w5Jvreahp3yvLqc4vCr9I,Thomas Rhett,Craving You,2d48mamATjby7wgPjdrSOQ,66,"['Thomas Rhett', 'Maren Morris']",['6x2LnllRG5uGarZMsD4iO8'],"['contemporary country', 'country', 'country road', 'modern country rock']",[77],False,[4010617],Life Changes,0.613,0.839,9,0.0352,-3.799,0,0.000854,0.0,0.341,0.526,104.975,223627,4,Thomas Rhett,6x2LnllRG5uGarZMsD4iO8,77,4010617,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4821,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,95,1991-08-12,1991,1991-08-12,55fq75UfkYbGMq4CncCtOH,Metallica,The Unforgiven (Remastered),7lwvxYumAEo10lzAplRGXM,66,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",[84],False,[20139546],Metallica (Remastered),0.531,0.583,7,0.0256,-9.47,1,0.0184,0.00624,0.255,0.207,139.503,387160,4,Metallica,2ye2Wgw4gimLv2eAKyk1NB,84,20139546,"['Rock', 'Metal', 'Metal', 'Rock', 'Metal']",Rock,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15236,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,53,2016-12-09,2016,2016-12-09,3GU8BzFEAdFSRjc8jZkL3S,Ryan Gosling,Another Day Of Sun,5kRBzRZmZTXVg8okC7SJFZ,66,['La La Land Cast'],"['2snm3HmsnDUDxbIChdl2Oj', '1A2uplrPcSu6bqDaRp7Xs9', '0qKRRwXdVtrVIEdPFr8vvo']","['hollywood', 'movie tunes']","[63, 33, 35]",False,"[68354, 935, 2840]",La La Land (Original Motion Picture Soundtrack),0.588,0.742,8,0.0528,-6.757,1,0.0162,3.98e-06,0.653,0.824,125.819,228173,4,La La Land Cast,2snm3HmsnDUDxbIChdl2Oj,63,68354,"['Soundtrack', 'Soundtrack']",Soundtrack,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16121,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,164,2015-04-14,2015,2015-04-14,2zTNj92GTDDMzWSXEWdLyu,Lauren Daigle,Trust in You,50f6Sc85lbQgEaOfQm41Zr,66,['Lauren Daigle'],['40LHVA5BTQp9RxHOQ9JPYj'],"['ccm', 'christian music', 'worship']",[73],False,[1957305],How Can It Be,0.413,0.636,9,0.0407,-5.651,1,0.0186,0.0,0.106,0.203,176.048,211600,4,Lauren Daigle,40LHVA5BTQp9RxHOQ9JPYj,73,1957305,"['Christian', 'Christian', 'Christian']",Christian,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12394,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,162,1968-11-22,1968,1968-11-22,1klALx0u4AavZNEvC4LrTL,The Beatles,I Will - Remastered 2009,09x9v1o51dbqi5H0u7UGfp,66,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[89],False,[21731099],The Beatles (Remastered),0.631,0.387,5,0.0262,-11.529,1,0.742,0.000406,0.0822,0.832,103.11,105933,4,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,89,21731099,"['Pop', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock']",Pop,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11151,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,33,2018-12-14,2018,2018-12-14,5n1GSzC1Reao29ScnpLYqp,Kodak Black,MoshPit (feat. Juice WRLD),4KX8vXbouybtUptEyYxtIk,66,"['Kodak Black', 'Juice WRLD']",['46SHBwWsqBkxI7EeeBEQG7'],"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",[86],True,[7688444],Dying to Live,0.769,0.627,7,0.262,-4.064,1,0.394,0.0,0.106,0.49,157.938,164038,4,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,86,7688444,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12714,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,178,2018-08-10,2018,2018-08-10,214f4uAY0p2KgY7Fl4fBgk,Trippie Redd,BANG!,1pF74yw15wXk12A1NPVWHD,66,['Trippie Redd'],['6Xgp2XMz1fhVYe7i6yNAax'],"['melodic rap', 'rap', 'trap']",[88],True,[7130717],LIFE'S A TRIP,0.715,0.529,11,0.0507,-9.019,0,0.259,7.48e-06,0.128,0.467,148.037,283321,4,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,88,7130717,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11478,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,122,2018-10-05,2018,2018-10-05,621cXqrTSSJi1WqDMSLmbL,Twenty One Pilots,The Hype,7I3skNaQdvZSS7zXY2VHId,66,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21802180],Trench,0.53,0.816,9,0.0503,-6.149,1,0.0105,0.00061,0.379,0.371,87.019,265373,4,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,85,21802180,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11921,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,111,2019-02-15,2019,2019-02-15,64nhe9s692yKECAoMcEQ8U,Florida Georgia Line,Talk You Out Of It,4qQwGRtGT7l6ckQtdPEFd4,66,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,0.651,0.708,4,0.0376,-4.791,1,0.582,0.0,0.0796,0.558,119.964,202920,4,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,79,4625765,"['Country', 'Country', 'Pop', 'Country', 'Rock']",Country,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2028,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,65,1976-01-01,1976,1976-01-01,03GKkfyog7hnllilFS3jIV,Creedence Clearwater Revival,Have You Ever Seen The Rain,5XE8c07vbpQBUriwybOHtd,66,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",[80],False,[4810639],Chronicle: 20 Greatest Hits,0.773,0.543,0,0.0292,-9.97,1,0.093,5.63e-06,0.175,0.802,115.997,160000,4,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,80,4810639,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14042,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,140,2018-06-08,2018,2018-06-08,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,66,"['KIDS SEE GHOSTS', 'Pusha T']","['2hPgGN4uhvXAxiXQBIXOmE', '5K4W6rqBFWDnAN6FQUkS6x', '0fA0VVWsXO9YnASrzqfmYu']","['hip hop', 'rap']","[66, 94, 86]",True,"[871294, 16182618, 5461617]",KIDS SEE GHOSTS,0.58,0.469,0,0.104,-5.946,0,0.126,7.32e-05,0.099,0.369,110.573,165053,4,KIDS SEE GHOSTS,2hPgGN4uhvXAxiXQBIXOmE,66,871294,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12843,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,187,2018-10-19,2018,2018-10-19,4hTM8jZ8DCCqglmZUDMSPz,Summer Walker,CPR,5Tp4UJvnsF4Zd05k0zXUte,66,['Summer Walker'],['57LYzLEk2LcFghVwuWbcuS'],"['pop', 'r&b']",[84],False,[3105561],Last Day Of Summer,0.693,0.369,7,0.175,-12.683,0,0.637,0.00335,0.0951,0.141,140.148,203240,4,Summer Walker,57LYzLEk2LcFghVwuWbcuS,84,3105561,"['Pop', 'R&B']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13828,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,125,2018-05-25,2018,2018-05-25,3MATDdrpHmQCmuOcozZjDa,A$AP Rocky,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq,66,"['A$AP Rocky', 'Moby', 'T.I.', 'Kid Cudi']",['13ubrt8QOOCPljQ2FL1Kca'],"['east coast hip hop', 'hip hop', 'rap', 'trap']",[85],True,[10501974],TESTING,0.428,0.754,5,0.179,-6.416,0,0.3,0.0,0.136,0.394,125.948,315773,4,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,85,10501974,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8583,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,190,2021-10-01,2021,2021-10-01,3cLQ49Ll3nGRkw3HSSk92K,Meek Mill,Intro (Hate On Me),4s7TIubkdsgdtDEDFEAYVL,66,['Meek Mill'],['20sxb77xiYeusSH8cVdatc'],"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",[81],True,[5768862],Expensive Pain,0.647,0.823,2,0.0478,-4.074,1,0.0387,0.0,0.74,0.309,150.995,174805,4,Meek Mill,20sxb77xiYeusSH8cVdatc,81,5768862,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11859,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,107,2018-06-29,2018,2018-06-29,1xFoRn9DxZXwPjEdGnw800,YoungBoy Never Broke Again,Through the Storm,7bOlOJHn9IOaXX7IwaK905,66,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8110155],Until Death Call My Name (Reloaded),0.881,0.581,5,0.0901,-5.162,1,0.631,0.0,0.0986,0.876,78.508,163567,4,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,87,8110155,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13463,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,80,2016-09-23,2016,2016-09-23,65ayND23IInUPHJKsaAqe7,Justin Timberlake,CAN'T STOP THE FEELING! - Film Version,4sQmCQUZcnBPaVm4dEUKv7,66,"['Justin Timberlake', 'Anna Kendrick', 'Gwen Stefani', 'James Corden', 'Zooey Deschanel', 'Ron Funches', 'Caroline Hjelt', 'Aino Jawo', 'Christopher Mintz-Plasse', 'Kunal Nayyar']",['05S6yFOzexsgurWstJlBqK'],"['deep classic garage rock', 'kleine hoerspiel']",[40],False,[37087],TROLLS (Original Motion Picture Soundtrack),0.658,0.82,0,0.0674,-5.825,1,0.00816,0.0,0.0839,0.697,112.938,237400,4,Justin Timberlake,05S6yFOzexsgurWstJlBqK,40,37087,"['Rock', None]",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11860,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,107,2018-06-29,2018,2018-06-29,1xFoRn9DxZXwPjEdGnw800,YoungBoy Never Broke Again,Genie,7E6knQgEAcU0nIjQJuwrIv,66,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8110155],Until Death Call My Name (Reloaded),0.598,0.605,7,0.452,-4.92,0,0.286,0.0,0.0875,0.513,159.517,194792,4,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,87,8110155,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12886,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,181,2018-08-24,2018,2018-08-24,0SukGZiXMtmsZoxstkBtNR,Ozuna,Unica,33b2wX9d0kxqxhi7lcsC1A,66,['Ozuna'],['1i8SpTcr7yvPOmcqrbnVXY'],"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",[90],False,[30884284],Aura,0.653,0.859,0,0.0449,-3.048,1,0.212,0.0,0.111,0.706,174.038,218387,4,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,90,30884284,"['Latin', 'Latin', 'Latin', 'Latin']",Latin,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,47,1976-01-01,1976,1976-01-01,03GKkfyog7hnllilFS3jIV,Creedence Clearwater Revival,Have You Ever Seen The Rain,5XE8c07vbpQBUriwybOHtd,66,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",[80],False,[4810639],Chronicle: 20 Greatest Hits,0.773,0.543,0,0.0292,-9.97,1,0.093,5.63e-06,0.175,0.802,115.997,160000,4,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,80,4810639,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,63,1976-01-01,1976,1976-01-01,03GKkfyog7hnllilFS3jIV,Creedence Clearwater Revival,Have You Ever Seen The Rain,5XE8c07vbpQBUriwybOHtd,66,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",[80],False,[4810639],Chronicle: 20 Greatest Hits,0.773,0.543,0,0.0292,-9.97,1,0.093,5.63e-06,0.175,0.802,115.997,160000,4,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,80,4810639,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15361,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,74,2013-01-08,2013,2013-01-08,2r2r78NE05YjyHyVbVgqFn,Twenty One Pilots,Fake You Out,3MLtopC0uho28PxZN7Zecy,66,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"['modern rock', 'rock']",[85],False,[21802180],Vessel,0.84,0.608,6,0.0458,-6.176,1,0.248,1.25e-06,0.0874,0.727,115.012,231320,4,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,85,21802180,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11880,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,76,2018-06-29,2018,2018-06-29,1xFoRn9DxZXwPjEdGnw800,YoungBoy Never Broke Again,Genie,7E6knQgEAcU0nIjQJuwrIv,66,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8110155],Until Death Call My Name (Reloaded),0.598,0.605,7,0.452,-4.92,0,0.286,0.0,0.0875,0.513,159.517,194792,4,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,87,8110155,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11879,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,76,2018-06-29,2018,2018-06-29,1xFoRn9DxZXwPjEdGnw800,YoungBoy Never Broke Again,Through the Storm,7bOlOJHn9IOaXX7IwaK905,66,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8110155],Until Death Call My Name (Reloaded),0.881,0.581,5,0.0901,-5.162,1,0.631,0.0,0.0986,0.876,78.508,163567,4,YoungBoy Never Broke Again,7wlFDEWiM5OoIAt8RSli8b,87,8110155,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11538,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,79,2018-11-27,2018,2018-11-27,4f8pX9Vjs9uU5aKjqDNcDO,6ix9ine,WAKA,057sdYirt745dVbe48m7Hl,66,"['6ix9ine', 'A Boogie Wit da Hoodie']",['7gZfnEnfiaHzxARJ2LeXrf'],"['emo rap', 'rap']",[76],True,[6655232],DUMMY BOY,0.772,0.812,0,0.153,-3.995,0,0.0834,0.0,0.115,0.655,97.407,128769,4,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,76,6655232,"['Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10112,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,25,2019-06-07,2019,2019-06-07,1Uf67JAtkVWfdydzFFqNF2,Jonas Brothers,Cool,7yfi8B8opXjnRh4VZnOkz9,66,['Jonas Brothers'],['7gOdHgIoIKoe4i9Tta6qdD'],"['boy band', 'dance pop', 'pop', 'post-teen pop']",[81],False,[5922359],Happiness Begins,0.683,0.598,0,0.0423,-5.487,1,0.00873,0.0,0.156,0.62,78.969,167107,4,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,81,5922359,"['Pop', 'Pop', 'Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,133,1976-01-01,1976,1976-01-01,03GKkfyog7hnllilFS3jIV,Creedence Clearwater Revival,Have You Ever Seen The Rain,5XE8c07vbpQBUriwybOHtd,66,['Creedence Clearwater Revival'],['3IYUhFvPQItj6xySrBmZkd'],"['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",[80],False,[4810639],Chronicle: 20 Greatest Hits,0.773,0.543,0,0.0292,-9.97,1,0.093,5.63e-06,0.175,0.802,115.997,160000,4,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,80,4810639,"['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12984,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,196,2017-08-25,2017,2017-08-25,3xybjP7r2VsWzwvDQipdM0,Daniel Caesar,Hold Me Down,1Mza2sr6tPhy6jjI3HB9fW,66,['Daniel Caesar'],['20wkVLutqVOYrc0kxFs7rA'],"['canadian contemporary r&b', 'pop', 'r&b']",[82],False,[3065433],Freudian,0.463,0.427,8,0.0549,-9.799,0,0.628,0.000565,0.0911,0.231,116.059,231268,4,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,82,3065433,"['R&B', 'Pop', 'R&B']",R&B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12107,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,137,2018-04-20,2018,2018-04-20,4Wv5UAieM1LDEYVq5WmqDd,J. Cole,1985 - Intro to “The Fall Off”,7EulRO07ZgchxqKUHb8Pvc,66,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",[89],True,[15601544],KOD,0.679,0.648,2,0.445,-5.892,1,0.145,0.0,0.182,0.635,94.378,190177,4,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,89,15601544,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10891,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,191,2018-03-30,2018,2018-03-30,7f6xPqyaolTiziKf5R5Z0c,Kacey Musgraves,High Horse,2U2Z1IXnmJIvlknWizFykZ,66,['Kacey Musgraves'],['70kkdajctXSbqSMJbQO424'],"['contemporary country', 'country dawn', 'pop', 'texas country']",[76],False,[1079048],Golden Hour,0.725,0.674,11,0.0363,-5.254,0,0.0325,3.55e-06,0.0531,0.773,120.057,213693,4,Kacey Musgraves,70kkdajctXSbqSMJbQO424,76,1079048,"['Country', 'Country', 'Pop', 'Country']",Country,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
